Date,Price,Open,High,Low,Vol.,Change %,Volume,Volume2,Open_lag_1,Open_lag_2,Open_lag_3,Open_lag_4,Open_lag_5,High_lag_1,High_lag_2,High_lag_3,High_lag_4,High_lag_5,Low_lag_1,Low_lag_2,Low_lag_3,Low_lag_4,Low_lag_5,Price_lag_1,Price_lag_2,Price_lag_3,Price_lag_4,Price_lag_5,Volume2_lag_1,Volume2_lag_2,Volume2_lag_3,Volume2_lag_4,Volume2_lag_5,target
2013-05-21,0.8292939936775553,0.7983556901774125,0.7129526581628285,0.8430265036310596,259.16K,-0.57%,259160,0.13813049778092162,0.7928025385835858,0.7871772681378914,0.7813356411365933,0.7798211452473677,0.785590653396798,0.714151185686157,0.7085009845047513,0.7009673829295436,0.6912935536341066,0.7017378649088263,0.841350630004345,0.8386195766867357,0.82893675128794,0.8221091179939171,0.8327850536900254,0.832703155023864,0.8284262071530403,0.8230955185024483,0.8177648298518564,0.8172069670860967,0.057958447900147175,0.09739415167315085,0.16020719004209974,0.19604330910791906,0.14397197914408605,0.8176408603483543
2013-05-22,0.8176408603483543,0.7925861820279823,0.7062751476757126,0.8337781639873378,336.50K,-1.96%,336500,0.18224965487341555,0.7983556901774125,0.7928025385835858,0.7871772681378914,0.7813356411365933,0.7798211452473677,0.7129526581628285,0.714151185686157,0.7085009845047513,0.7009673829295436,0.6912935536341066,0.8430265036310596,0.841350630004345,0.8386195766867357,0.82893675128794,0.8221091179939171,0.8292939936775553,0.832703155023864,0.8284262071530403,0.8230955185024483,0.8177648298518564,0.13813049778092162,0.057958447900147175,0.09739415167315085,0.16020719004209974,0.19604330910791906,0.817454906093101
2013-05-23,0.817454906093101,0.7801817395067072,0.691464771851725,0.8226056731425733,323.63K,-0.03%,323630,0.17490787116795398,0.7925861820279823,0.7983556901774125,0.7928025385835858,0.7871772681378914,0.7813356411365933,0.7062751476757126,0.7129526581628285,0.714151185686157,0.7085009845047513,0.7009673829295436,0.8337781639873378,0.8430265036310596,0.841350630004345,0.8386195766867357,0.82893675128794,0.8176408603483543,0.8292939936775553,0.832703155023864,0.8284262071530403,0.8230955185024483,0.18224965487341555,0.13813049778092162,0.057958447900147175,0.09739415167315085,0.16020719004209974,0.8168350585755904
2013-05-24,0.8168350585755904,0.7815519976921969,0.6908655080900608,0.8277574328098816,203.99K,-0.11%,203990,0.10665837602254447,0.7801817395067072,0.7925861820279823,0.7983556901774125,0.7928025385835858,0.7871772681378914,0.691464771851725,0.7062751476757126,0.7129526581628285,0.714151185686157,0.7085009845047513,0.8226056731425733,0.8337781639873378,0.8430265036310596,0.841350630004345,0.8386195766867357,0.817454906093101,0.8176408603483543,0.8292939936775553,0.832703155023864,0.8284262071530403,0.17490787116795398,0.18224965487341555,0.13813049778092162,0.057958447900147175,0.09739415167315085,0.8148515465195562
2013-05-27,0.8148515465195562,0.7755661329871629,0.6877835801729304,0.829060890075104,203.99K,-0.33%,#VALUE!,0.10665837602254447,0.7815519976921969,0.7801817395067072,0.7925861820279823,0.7983556901774125,0.7928025385835858,0.6908655080900608,0.691464771851725,0.7062751476757126,0.7129526581628285,0.714151185686157,0.8277574328098816,0.8226056731425733,0.8337781639873378,0.8430265036310596,0.841350630004345,0.8168350585755904,0.817454906093101,0.8176408603483543,0.8292939936775553,0.832703155023864,0.10665837602254447,0.17490787116795398,0.18224965487341555,0.13813049778092162,0.057958447900147175,0.8221657472261823
2013-05-28,0.8221657472261823,0.7780902928025387,0.7039637017378649,0.82893675128794,240.99K,1.25%,240990,0.12776529110429097,0.7755661329871629,0.7815519976921969,0.7801817395067072,0.7925861820279823,0.7983556901774125,0.6877835801729304,0.6908655080900608,0.691464771851725,0.7062751476757126,0.7129526581628285,0.829060890075104,0.8277574328098816,0.8226056731425733,0.8337781639873378,0.8430265036310596,0.8148515465195562,0.8168350585755904,0.817454906093101,0.8176408603483543,0.8292939936775553,0.10665837602254447,0.10665837602254447,0.17490787116795398,0.18224965487341555,0.13813049778092162,0.8105126138969813
2013-05-29,0.8105126138969813,0.7864560796192125,0.6979710641212225,0.8264539755446589,293.46K,-1.98%,293460,0.157697178518865,0.7780902928025387,0.7755661329871629,0.7815519976921969,0.7801817395067072,0.7925861820279823,0.7039637017378649,0.6877835801729304,0.6908655080900608,0.691464771851725,0.7062751476757126,0.82893675128794,0.829060890075104,0.8277574328098816,0.8226056731425733,0.8337781639873378,0.8221657472261823,0.8148515465195562,0.8168350585755904,0.817454906093101,0.8176408603483543,0.12776529110429097,0.10665837602254447,0.10665837602254447,0.17490787116795398,0.18224965487341555,0.8134878819810326
2013-05-30,0.8134878819810326,0.7708784076157509,0.6874411437376936,0.81912978710198,294.86K,0.52%,294860,0.15849581854898515,0.7864560796192125,0.7780902928025387,0.7755661329871629,0.7815519976921969,0.7801817395067072,0.6979710641212225,0.7039637017378649,0.6877835801729304,0.6908655080900608,0.691464771851725,0.8264539755446589,0.82893675128794,0.829060890075104,0.8277574328098816,0.8226056731425733,0.8105126138969813,0.8221657472261823,0.8148515465195562,0.8168350585755904,0.817454906093101,0.157697178518865,0.12776529110429097,0.10665837602254447,0.10665837602254447,0.17490787116795398,0.8033223826938573
2013-05-31,0.8033223826938573,0.7762873215058417,0.6862426162143651,0.8185711625597418,267.98K,-1.75%,267980,0.1431619299706785,0.7708784076157509,0.7864560796192125,0.7780902928025387,0.7755661329871629,0.7815519976921969,0.6874411437376936,0.6979710641212225,0.7039637017378649,0.6877835801729304,0.6908655080900608,0.81912978710198,0.8264539755446589,0.82893675128794,0.829060890075104,0.8277574328098816,0.8134878819810326,0.8105126138969813,0.8221657472261823,0.8148515465195562,0.8168350585755904,0.15849581854898515,0.157697178518865,0.12776529110429097,0.10665837602254447,0.10665837602254447,0.8124961259530156
2013-06-03,0.8124961259530156,0.762512620799077,0.6849584795822276,0.816709080752281,287.47K,1.61%,287470,0.15428014010427957,0.7762873215058417,0.7708784076157509,0.7864560796192125,0.7780902928025387,0.7755661329871629,0.6862426162143651,0.6874411437376936,0.6979710641212225,0.7039637017378649,0.6877835801729304,0.8185711625597418,0.81912978710198,0.8264539755446589,0.82893675128794,0.829060890075104,0.8033223826938573,0.8134878819810326,0.8105126138969813,0.8221657472261823,0.8148515465195562,0.1431619299706785,0.15849581854898515,0.157697178518865,0.12776529110429097,0.10665837602254447,0.8116283394285005
2013-06-04,0.8116283394285005,0.7741958748016732,0.6910367263076791,0.8236608528334677,301.14K,-0.15%,301140,0.16207828954123835,0.762512620799077,0.7762873215058417,0.7708784076157509,0.7864560796192125,0.7780902928025387,0.6849584795822276,0.6862426162143651,0.6874411437376936,0.6979710641212225,0.7039637017378649,0.816709080752281,0.8185711625597418,0.81912978710198,0.8264539755446589,0.82893675128794,0.8124961259530156,0.8033223826938573,0.8134878819810326,0.8105126138969813,0.8221657472261823,0.15428014010427957,0.1431619299706785,0.15849581854898515,0.157697178518865,0.12776529110429097,0.8142936837537965
2013-06-05,0.8142936837537965,0.777873936246935,0.6916359900693434,0.8300540003724164,268.91K,0.46%,268910,0.143692455133544,0.7741958748016732,0.762512620799077,0.7762873215058417,0.7708784076157509,0.7864560796192125,0.6910367263076791,0.6849584795822276,0.6862426162143651,0.6874411437376936,0.6979710641212225,0.8236608528334677,0.816709080752281,0.8185711625597418,0.81912978710198,0.8264539755446589,0.8116283394285005,0.8124961259530156,0.8033223826938573,0.8134878819810326,0.8105126138969813,0.16207828954123835,0.15428014010427957,0.1431619299706785,0.15849581854898515,0.157697178518865,0.8206161284324056
2013-06-06,0.8206161284324056,0.776720034617049,0.6988271552093142,0.831791943392713,267.16K,1.09%,267160,0.14269415509589384,0.777873936246935,0.7741958748016732,0.762512620799077,0.7762873215058417,0.7708784076157509,0.6916359900693434,0.6910367263076791,0.6849584795822276,0.6862426162143651,0.6874411437376936,0.8300540003724164,0.8236608528334677,0.816709080752281,0.8185711625597418,0.81912978710198,0.8142936837537965,0.8116283394285005,0.8124961259530156,0.8033223826938573,0.8134878819810326,0.143692455133544,0.16207828954123835,0.15428014010427957,0.1431619299706785,0.15849581854898515,0.8284881919047914
2013-06-07,0.8284881919047914,0.7840761575075725,0.7079873298518962,0.831978151573459,330.83K,1.34%,330830,0.17901516275142898,0.776720034617049,0.777873936246935,0.7741958748016732,0.762512620799077,0.7762873215058417,0.6988271552093142,0.6916359900693434,0.6910367263076791,0.6849584795822276,0.6862426162143651,0.831791943392713,0.8300540003724164,0.8236608528334677,0.816709080752281,0.8185711625597418,0.8206161284324056,0.8142936837537965,0.8116283394285005,0.8124961259530156,0.8033223826938573,0.14269415509589384,0.143692455133544,0.16207828954123835,0.15428014010427957,0.1431619299706785,0.8268765883592636
2013-06-10,0.8268765883592636,0.7939564402134719,0.7067888023285678,0.8411023524300167,234.60K,-0.27%,234600,0.1241200698239569,0.7840761575075725,0.776720034617049,0.777873936246935,0.7741958748016732,0.762512620799077,0.7079873298518962,0.6988271552093142,0.6916359900693434,0.6910367263076791,0.6849584795822276,0.831978151573459,0.831791943392713,0.8300540003724164,0.8236608528334677,0.816709080752281,0.8284881919047914,0.8206161284324056,0.8142936837537965,0.8116283394285005,0.8124961259530156,0.17901516275142898,0.14269415509589384,0.143692455133544,0.16207828954123835,0.15428014010427957,0.8244591830409719
2013-06-11,0.8244591830409719,0.7915765181018319,0.7038780926290557,0.8339643721680838,257.47K,-0.41%,257470,0.13716642517313374,0.7939564402134719,0.7840761575075725,0.776720034617049,0.777873936246935,0.7741958748016732,0.7067888023285678,0.7079873298518962,0.6988271552093142,0.6916359900693434,0.6910367263076791,0.8411023524300167,0.831978151573459,0.831791943392713,0.8300540003724164,0.8236608528334677,0.8268765883592636,0.8284881919047914,0.8206161284324056,0.8142936837537965,0.8116283394285005,0.1241200698239569,0.17901516275142898,0.14269415509589384,0.143692455133544,0.16207828954123835,0.8275584206285254
2013-06-12,0.8275584206285254,0.7853021779893264,0.7085009845047513,0.8365712866985289,244.87K,0.52%,244870,0.1299786649020525,0.7915765181018319,0.7939564402134719,0.7840761575075725,0.776720034617049,0.777873936246935,0.7038780926290557,0.7067888023285678,0.7079873298518962,0.6988271552093142,0.6916359900693434,0.8339643721680838,0.8411023524300167,0.831978151573459,0.831791943392713,0.8300540003724164,0.8244591830409719,0.8268765883592636,0.8284881919047914,0.8206161284324056,0.8142936837537965,0.13716642517313374,0.1241200698239569,0.17901516275142898,0.14269415509589384,0.143692455133544,0.8325791855203619
2013-06-13,0.8325791855203619,0.7916486369536998,0.7125246126187826,0.8400471727391223,224.45K,0.84%,224450,0.11832992960558592,0.7853021779893264,0.7915765181018319,0.7939564402134719,0.7840761575075725,0.776720034617049,0.7085009845047513,0.7038780926290557,0.7067888023285678,0.7079873298518962,0.6988271552093142,0.8365712866985289,0.8339643721680838,0.8411023524300167,0.831978151573459,0.831791943392713,0.8275584206285254,0.8244591830409719,0.8268765883592636,0.8284881919047914,0.8206161284324056,0.1299786649020525,0.13716642517313374,0.1241200698239569,0.17901516275142898,0.14269415509589384,0.8397694167234859
2013-06-14,0.8397694167234859,0.7979229770662052,0.7239106240904032,0.8487368878406059,240.91K,1.20%,240910,0.12771965453114126,0.7916486369536998,0.7853021779893264,0.7915765181018319,0.7939564402134719,0.7840761575075725,0.7125246126187826,0.7085009845047513,0.7038780926290557,0.7067888023285678,0.7079873298518962,0.8400471727391223,0.8365712866985289,0.8339643721680838,0.8411023524300167,0.831978151573459,0.8325791855203619,0.8275584206285254,0.8244591830409719,0.8268765883592636,0.8284881919047914,0.11832992960558592,0.1299786649020525,0.13716642517313374,0.1241200698239569,0.17901516275142898,0.8392735387094774
2013-06-17,0.8392735387094774,0.8066493581422184,0.7281054704220529,0.8546955496244801,242.79K,-0.08%,242790,0.12879211400015972,0.7979229770662052,0.7916486369536998,0.7853021779893264,0.7915765181018319,0.7939564402134719,0.7239106240904032,0.7125246126187826,0.7085009845047513,0.7038780926290557,0.7067888023285678,0.8487368878406059,0.8400471727391223,0.8365712866985289,0.8339643721680838,0.8411023524300167,0.8397694167234859,0.8325791855203619,0.8275584206285254,0.8244591830409719,0.8268765883592636,0.12771965453114126,0.11832992960558592,0.1299786649020525,0.13716642517313374,0.1241200698239569,0.843426517076799
2013-06-18,0.843426517076799,0.8072263089571615,0.7275062066603887,0.8548817578052261,145.62K,0.69%,145620,0.07336079133817841,0.8066493581422184,0.7979229770662052,0.7916486369536998,0.7853021779893264,0.7915765181018319,0.7281054704220529,0.7239106240904032,0.7125246126187826,0.7085009845047513,0.7038780926290557,0.8546955496244801,0.8487368878406059,0.8400471727391223,0.8365712866985289,0.8339643721680838,0.8392735387094774,0.8397694167234859,0.8325791855203619,0.8275584206285254,0.8244591830409719,0.12879211400015972,0.12771965453114126,0.11832992960558592,0.1299786649020525,0.13716642517313374,0.8421868220417776
2013-06-19,0.8421868220417776,0.8119861531804414,0.7304169163599007,0.8558748681025385,111.30K,-0.20%,111300,0.05378270145694759,0.8072263089571615,0.8066493581422184,0.7979229770662052,0.7916486369536998,0.7853021779893264,0.7275062066603887,0.7281054704220529,0.7239106240904032,0.7125246126187826,0.7085009845047513,0.8548817578052261,0.8546955496244801,0.8487368878406059,0.8400471727391223,0.8365712866985289,0.843426517076799,0.8392735387094774,0.8397694167234859,0.8325791855203619,0.8275584206285254,0.07336079133817841,0.12879211400015972,0.12771965453114126,0.11832992960558592,0.1299786649020525,0.824583152544474
2013-06-20,0.824583152544474,0.8078753786239724,0.7220272236966013,0.8392402706225559,26.73K,-2.89%,26730,0.005539139066047529,0.8119861531804414,0.8072263089571615,0.8066493581422184,0.7979229770662052,0.7916486369536998,0.7304169163599007,0.7275062066603887,0.7281054704220529,0.7239106240904032,0.7125246126187826,0.8558748681025385,0.8548817578052261,0.8546955496244801,0.8487368878406059,0.8400471727391223,0.8421868220417776,0.843426517076799,0.8392735387094774,0.8397694167234859,0.8325791855203619,0.05378270145694759,0.07336079133817841,0.12879211400015972,0.12771965453114126,0.11832992960558592,0.8139837599950411
2013-06-21,0.8139837599950411,0.7858070099524016,0.7032788288673915,0.8282539879585376,340.90K,-1.79%,340900,0.18475966639665026,0.8078753786239724,0.8119861531804414,0.8072263089571615,0.8066493581422184,0.7979229770662052,0.7220272236966013,0.7304169163599007,0.7275062066603887,0.7281054704220529,0.7239106240904032,0.8392402706225559,0.8558748681025385,0.8548817578052261,0.8546955496244801,0.8487368878406059,0.824583152544474,0.8421868220417776,0.843426517076799,0.8392735387094774,0.8397694167234859,0.005539139066047529,0.05378270145694759,0.07336079133817841,0.12879211400015972,0.12771965453114126,0.8232194880059506
2013-06-24,0.8232194880059506,0.7778018173950672,0.7011386011471621,0.8254608652473465,315.82K,1.59%,315820,0.17045260071421237,0.7858070099524016,0.8078753786239724,0.8119861531804414,0.8072263089571615,0.8066493581422184,0.7032788288673915,0.7220272236966013,0.7304169163599007,0.7275062066603887,0.7281054704220529,0.8282539879585376,0.8392402706225559,0.8558748681025385,0.8548817578052261,0.8546955496244801,0.8139837599950411,0.824583152544474,0.8421868220417776,0.843426517076799,0.8392735387094774,0.18475966639665026,0.005539139066047529,0.05378270145694759,0.07336079133817841,0.12879211400015972,0.8240872745304654
2013-06-25,0.8240872745304654,0.7862397230636089,0.7061039294580943,0.8373781888150953,267.54K,0.15%,267540,0.14291092881835502,0.7778018173950672,0.7858070099524016,0.8078753786239724,0.8119861531804414,0.8072263089571615,0.7011386011471621,0.7032788288673915,0.7220272236966013,0.7304169163599007,0.7275062066603887,0.8254608652473465,0.8282539879585376,0.8392402706225559,0.8558748681025385,0.8548817578052261,0.8232194880059506,0.8139837599950411,0.824583152544474,0.8421868220417776,0.843426517076799,0.17045260071421237,0.18475966639665026,0.005539139066047529,0.05378270145694759,0.07336079133817841,0.8252030000619847
2013-06-26,0.8252030000619847,0.7873215058416271,0.702080301344063,0.831729873999131,291.42K,0.19%,291420,0.1565334459035471,0.7862397230636089,0.7778018173950672,0.7858070099524016,0.8078753786239724,0.8119861531804414,0.7061039294580943,0.7011386011471621,0.7032788288673915,0.7220272236966013,0.7304169163599007,0.8373781888150953,0.8254608652473465,0.8282539879585376,0.8392402706225559,0.8558748681025385,0.8240872745304654,0.8232194880059506,0.8139837599950411,0.824583152544474,0.8421868220417776,0.14291092881835502,0.17045260071421237,0.18475966639665026,0.005539139066047529,0.05378270145694759,0.8348106365834004
2013-06-27,0.8348106365834004,0.7898456656570028,0.7167194589504323,0.8420954627273292,269.31K,1.62%,269310,0.1439206379992926,0.7873215058416271,0.7862397230636089,0.7778018173950672,0.7858070099524016,0.8078753786239724,0.702080301344063,0.7061039294580943,0.7011386011471621,0.7032788288673915,0.7220272236966013,0.831729873999131,0.8373781888150953,0.8254608652473465,0.8282539879585376,0.8392402706225559,0.8252030000619847,0.8240872745304654,0.8232194880059506,0.8139837599950411,0.824583152544474,0.1565334459035471,0.14291092881835502,0.17045260071421237,0.18475966639665026,0.005539139066047529,0.831773383747598
2013-06-28,0.831773383747598,0.7991489975479591,0.7202294324116085,0.8481782632983677,247.61K,-0.50%,247610,0.1315417175324305,0.7898456656570028,0.7873215058416271,0.7862397230636089,0.7778018173950672,0.7858070099524016,0.7167194589504323,0.702080301344063,0.7061039294580943,0.7011386011471621,0.7032788288673915,0.8420954627273292,0.831729873999131,0.8373781888150953,0.8254608652473465,0.8282539879585376,0.8348106365834004,0.8252030000619847,0.8240872745304654,0.8232194880059506,0.8139837599950411,0.1439206379992926,0.1565334459035471,0.14291092881835502,0.17045260071421237,0.18475966639665026,0.840637203248001
2013-07-01,0.840637203248001,0.7974902639549979,0.7241674514168307,0.8465644590652348,229.19K,1.48%,229190,0.12103389656470695,0.7991489975479591,0.7898456656570028,0.7873215058416271,0.7862397230636089,0.7778018173950672,0.7202294324116085,0.7167194589504323,0.702080301344063,0.7061039294580943,0.7011386011471621,0.8481782632983677,0.8420954627273292,0.831729873999131,0.8373781888150953,0.8254608652473465,0.831773383747598,0.8348106365834004,0.8252030000619847,0.8240872745304654,0.8232194880059506,0.1315417175324305,0.1439206379992926,0.1565334459035471,0.14291092881835502,0.17045260071421237,0.8506167482799231
2013-07-02,0.8506167482799231,0.808163854031444,0.7377792997174899,0.8571783253677612,285.78K,1.64%,285780,0.15331606749649168,0.7974902639549979,0.7991489975479591,0.7898456656570028,0.7873215058416271,0.7862397230636089,0.7241674514168307,0.7202294324116085,0.7167194589504323,0.702080301344063,0.7061039294580943,0.8465644590652348,0.8481782632983677,0.8420954627273292,0.831729873999131,0.8373781888150953,0.840637203248001,0.831773383747598,0.8348106365834004,0.8252030000619847,0.8240872745304654,0.12103389656470695,0.1315417175324305,0.1439206379992926,0.1565334459035471,0.14291092881835502,0.8607822475670984
